9615 ,9615,"9615  = ""9615 : POIS-ANTIPROTOZ DRUG NEC""",,,,,,,=,96
9616 ,9616,"9616  = ""9616 : POISONING-ANTHELMINTICS""",,,,,,,=,96
9617 ,9617,"9617  = ""9617 : POISONING-ANTIVIRAL DRUG""",,,,,,,=,96
9618 ,9618,"9618  = ""9618 : POIS-ANTIMYCOBAC DRG NEC""",,,,,,,=,96
9619 ,9619,"9619  = ""9619 : POIS-ANTI-INFECT NEC/NOS""",,,,,,,=,96
9620 ,9620,"9620  = ""9620 : POIS-CORTICOSTEROIDS""",,,,,,,=,96
9621 ,9621,"9621  = ""9621 : POISONING-ANDROGENS""",,,,,,,=,96
9622 ,9622,"9622  = ""9622 : POISONING-OVARIAN HORMON""",,,,,,,=,96
9623 ,9623,"9623  = ""9623 : POISON-INSULIN/ANTIDIAB""",,,,,,,=,96
9624 ,9624,"9624  = ""9624 : POIS-ANT PITUITARY HORM""",,,,,,,=,96
9625 ,9625,"9625  = ""9625 : POIS-POST PITUITARY HORM""",,,,,,,=,96
9626 ,9626,"9626  = ""9626 : POISONING-PARATHYROIDS""",,,,,,,=,96
9627 ,9627,"9627  = ""9627 : POISONING-THYROID/DERIV""",,,,,,,=,96
9628 ,9628,"9628  = ""9628 : POISON-ANTITHYROID AGENT""",,,,,,,=,96
9629 ,9629,"9629  = ""9629 : POISONING HORMON NEC/NOS""",,,,,,,=,96
9630 ,9630,"9630  = ""9630 : POIS-ANTIALLRG/ANTIEMET""",,,,,,,=,96
9631 ,9631,"9631  = ""9631 : POIS-ANTINEOPL/IMMUNOSUP""",,,,,,,=,96
9632 ,9632,"9632  = ""9632 : POISONING-ACIDIFYING AGT""",,,,,,,=,96
9633 ,9633,"9633  = ""9633 : POISONING-ALKALIZING AGT""",,,,,,,=,96
9634 ,9634,"9634  = ""9634 : POISONING-ENZYMES NEC""",,,,,,,=,96
9635 ,9635,"9635  = ""9635 : POISONING-VITAMINS NEC""",,,,,,,=,96
9638 ,9638,"9638  = ""9638 : POISONING-SYSTEM AGT NEC""",,,,,,,=,96
9639 ,9639,"9639  = ""9639 : POISONING-SYSTEM AGT NOS""",,,,,,,=,96
9640 ,9640,"9640  = ""9640 : POISONING-IRON/COMPOUNDS""",,,,,,,=,96
9641 ,9641,"9641  = ""9641 : POISON-LIVER/ANTIANEMICS""",,,,,,,=,96
9642 ,9642,"9642  = ""9642 : POISONING-ANTICOAGULANTS""",,,,,,,=,96
9643 ,9643,"9643  = ""9643 : POISONING-VITAMIN K""",,,,,,,=,96
9644 ,9644,"9644  = ""9644 : POISON-FIBRINOLYSIS AGNT""",,,,,,,=,96
9645 ,9645,"9645  = ""9645 : POISONING-COAGULANTS""",,,,,,,=,96
9646 ,9646,"9646  = ""9646 : POISONING-GAMMA GLOBULIN""",,,,,,,=,96
9647 ,9647,"9647  = ""9647 : POISONING-BLOOD PRODUCT""",,,,,,,=,96
9648 ,9648,"9648  = ""9648 : POISONING-BLOOD AGT NEC""",,,,,,,=,96
9649 ,9649,"9649  = ""9649 : POISONING-BLOOD AGT NOS""",,,,,,,=,96
9651 ,9651,"9651  = ""9651 : POISONING-SALICYLATES""",,,,,,,=,96
9654 ,9654,"9654  = ""9654 : POIS-AROM ANALGESICS NEC""",,,,,,,=,96
9655 ,9655,"9655  = ""9655 : POISONING-PYRAZOLE DERIV""",,,,,,,=,96
9656 ,9656,"9656  = ""9656 : POISONING-ANTIRHEUMATICS (End 1998)""",,,,,,,=,96
9657 ,9657,"9657  = ""9657 : POIS-NO-NARC ANALGES NEC""",,,,,,,=,96
9658 ,9658,"9658  = ""9658 : POIS-ANALGES/ANTIPYR NEC""",,,,,,,=,96
9659 ,9659,"9659  = ""9659 : POIS-ANALGES/ANTIPYR NOS""",,,,,,,=,96
9660 ,9660,"9660  = ""9660 : POISON-OXAZOLIDINE DERIV""",,,,,,,=,96
9661 ,9661,"9661  = ""9661 : POISON-HYDANTOIN DERIVAT""",,,,,,,=,96
9662 ,9662,"9662  = ""9662 : POISONING-SUCCINIMIDES""",,,,,,,=,96
9663 ,9663,"9663  = ""9663 : POIS-ANTICONVUL NEC/NOS""",,,,,,,=,96
9664 ,9664,"9664  = ""9664 : POIS-ANTI-PARKINSON DRUG""",,,,,,,=,96
9670 ,9670,"9670  = ""9670 : POISONING-BARBITURATES""",,,,,,,=,96
9671 ,9671,"9671  = ""9671 : POISONING-CHLORAL HYDRAT""",,,,,,,=,96
9672 ,9672,"9672  = ""9672 : POISONING-PARALDEHYDE""",,,,,,,=,96
9673 ,9673,"9673  = ""9673 : POISONING-BROMINE COMPND""",,,,,,,=,96
9674 ,9674,"9674  = ""9674 : POISONING-METHAQUALONE""",,,,,,,=,96
9675 ,9675,"9675  = ""9675 : POISONING-GLUTETHIMIDE""",,,,,,,=,96
9676 ,9676,"9676  = ""9676 : POISON-MIX SEDATIVE NEC""",,,,,,,=,96
9678 ,9678,"9678  = ""9678 : POIS-SEDATIVE/HYPNOT NEC""",,,,,,,=,96
9679 ,9679,"9679  = ""9679 : POIS-SEDATIVE/HYPNOT NOS""",,,,,,,=,96
9680 ,9680,"9680  = ""9680 : POIS-CNS MUSCLE DEPRESS""",,,,,,,=,96
9681 ,9681,"9681  = ""9681 : POISONING-HALOTHANE""",,,,,,,=,96
9682 ,9682,"9682  = ""9682 : POISON-GAS ANESTHET NEC""",,,,,,,=,96
9683 ,9683,"9683  = ""9683 : POISON-INTRAVEN ANESTHET""",,,,,,,=,96
9684 ,9684,"9684  = ""9684 : POIS-GEN ANESTH NEC/NOS""",,,,,,,=,96
9685 ,9685,"9685  = ""9685 : POIS-TOPIC/INFILT ANESTH""",,,,,,,=,96
9686 ,9686,"9686  = ""9686 : POIS-NERVE/PLEX-BLK ANES""",,,,,,,=,96
9687 ,9687,"9687  = ""9687 : POISON-SPINAL ANESTHETIC""",,,,,,,=,96
9689 ,9689,"9689  = ""9689 : POIS-LOCAL ANEST NEC/NOS""",,,,,,,=,96
9690 ,9690,"9690  = ""9690 : POISONING-ANTIDEPRESSANT (end 2009)""",,,,,,,=,96
9691 ,9691,"9691  = ""9691 : POIS-PHENOTHIAZINE TRANQ""",,,,,,,=,96
9692 ,9692,"9692  = ""9692 : POIS-BUTYROPHENONE TRANQ""",,,,,,,=,96
9693 ,9693,"9693  = ""9693 : POISON-ANTIPSYCHOTIC NEC""",,,,,,,=,96
9694 ,9694,"9694  = ""9694 : POIS-BENZODIAZEPINE TRAN""",,,,,,,=,96
9695 ,9695,"9695  = ""9695 : POISON-TRANQUILIZER NEC""",,,,,,,=,96
9696 ,9696,"9696  = ""9696 : POISONING-HALLUCINOGENS""",,,,,,,=,96
9697 ,9697,"9697  = ""9697 : POISON-PSYCHOSTIMULANTS (end 2009)""",,,,,,,=,96
9698 ,9698,"9698  = ""9698 : POISON-PSYCHOTROPIC NEC""",,,,,,,=,96
9699 ,9699,"9699  = ""9699 : POISON-PSYCHOTROPIC NOS""",,,,,,,=,96
9700 ,9700,"9700  = ""9700 : POISONING-ANALEPTICS""",,,,,,,=,97
9701 ,9701,"9701  = ""9701 : POISON-OPIATE ANTAGONIST""",,,,,,,=,97
9708 ,9708,"9708  = ""9708 : POIS-CNS STIMULANTS NEC""",,,,,,,=,97
9709 ,9709,"9709  = ""9709 : POIS-CNS STIMULANT NOS""",,,,,,,=,97
9710 ,9710,"9710  = ""9710 : POIS-PARASYMPATHOMIMETIC""",,,,,,,=,97
9711 ,9711,"9711  = ""9711 : POIS-PARASYMPATHOLYTICS""",,,,,,,=,97
9712 ,9712,"9712  = ""9712 : POISON-SYMPATHOMIMETICS""",,,,,,,=,97
9713 ,9713,"9713  = ""9713 : POISONING-SYMPATHOLYTICS""",,,,,,,=,97
9719 ,9719,"9719  = ""9719 : POIS-AUTONOMIC AGENT NOS""",,,,,,,=,97
9720 ,9720,"9720  = ""9720 : POIS-CARD RHYTHM REGULAT""",,,,,,,=,97
9721 ,9721,"9721  = ""9721 : POISONING-CARDIOTONICS""",,,,,,,=,97
9722 ,9722,"9722  = ""9722 : POISONING-ANTILIPEMICS""",,,,,,,=,97
9723 ,9723,"9723  = ""9723 : POIS-GANGLION BLOCK AGT""",,,,,,,=,97
9724 ,9724,"9724  = ""9724 : POIS-CORONARY VASODILAT""",,,,,,,=,97
9725 ,9725,"9725  = ""9725 : POISON-VASODILATOR NEC""",,,,,,,=,97
9726 ,9726,"9726  = ""9726 : POIS-ANTIHYPERTEN AGENT""",,,,,,,=,97
9727 ,9727,"9727  = ""9727 : POISON-ANTIVARICOSE DRUG""",,,,,,,=,97
9728 ,9728,"9728  = ""9728 : POISON-CAPILLARY ACT AGT""",,,,,,,=,97
9729 ,9729,"9729  = ""9729 : POIS-CARDIOVASC AGT NEC""",,,,,,,=,97
9730 ,9730,"9730  = ""9730 : POIS-ANTACID/ANTIGASTRIC""",,,,,,,=,97
9731 ,9731,"9731  = ""9731 : POIS-IRRITANT CATHARTICS""",,,,,,,=,97
9732 ,9732,"9732  = ""9732 : POIS-EMOLLIENT CATHARTIC""",,,,,,,=,97
9733 ,9733,"9733  = ""9733 : POISONING-CATHARTIC NEC""",,,,,,,=,97
9734 ,9734,"9734  = ""9734 : POISONING-DIGESTANTS""",,,,,,,=,97
9735 ,9735,"9735  = ""9735 : POISONING-ANTIDIARRH AGT""",,,,,,,=,97
9736 ,9736,"9736  = ""9736 : POISONING-EMETICS""",,,,,,,=,97
9738 ,9738,"9738  = ""9738 : POISONING-GI AGENTS NEC""",,,,,,,=,97
9739 ,9739,"9739  = ""9739 : POISONING-GI AGENT NOS""",,,,,,,=,97
9740 ,9740,"9740  = ""9740 : POIS-MERCURIAL DIURETICS""",,,,,,,=,97
9741 ,9741,"9741  = ""9741 : POIS-PURINE DIURETICS""",,,,,,,=,97
9742 ,9742,"9742  = ""9742 : POIS-H2CO3 ANHYDRA INHIB""",,,,,,,=,97
9743 ,9743,"9743  = ""9743 : POISONING-SALURETICS""",,,,,,,=,97
9744 ,9744,"9744  = ""9744 : POISONING-DIURETICS NEC""",,,,,,,=,97
9745 ,9745,"9745  = ""9745 : POIS-ELECTRO/CAL/WAT AGT""",,,,,,,=,97
9746 ,9746,"9746  = ""9746 : POISON-MINERAL SALTS NEC""",,,,,,,=,97
9747 ,9747,"9747  = ""9747 : POIS-URIC ACID METABOL""",,,,,,,=,97
9750 ,9750,"9750  = ""9750 : POISONING-OXYTOCIC AGENT""",,,,,,,=,97
9751 ,9751,"9751  = ""9751 : POIS-SMOOTH MUSCLE RELAX""",,,,,,,=,97
9752 ,9752,"9752  = ""9752 : POIS-SKELET MUSCLE RELAX""",,,,,,,=,97
9753 ,9753,"9753  = ""9753 : POISON-MUSCLE AGENT NEC""",,,,,,,=,97
9754 ,9754,"9754  = ""9754 : POISONING-ANTITUSSIVES""",,,,,,,=,97
9755 ,9755,"9755  = ""9755 : POISONING-EXPECTORANTS""",,,,,,,=,97
9756 ,9756,"9756  = ""9756 : POIS-ANTI-COLD DRUGS""",,,,,,,=,97
9757 ,9757,"9757  = ""9757 : POISONING-ANTIASTHMATICS""",,,,,,,=,97
9758 ,9758,"9758  = ""9758 : POIS-RESPIR DRUG NEC/NOS""",,,,,,,=,97
9760 ,9760,"9760  = ""9760 : POIS-LOCAL ANTI-INFECT""",,,,,,,=,97
9761 ,9761,"9761  = ""9761 : POISONING-ANTIPRURITICS""",,,,,,,=,97
9762 ,9762,"9762  = ""9762 : POIS-LOC ASTRING/DETERG""",,,,,,,=,97
9763 ,9763,"9763  = ""9763 : POIS-EMOL/DEMUL/PROTECT""",,,,,,,=,97
9764 ,9764,"9764  = ""9764 : POISON-HAIR/SCALP PREP""",,,,,,,=,97
9765 ,9765,"9765  = ""9765 : POIS-EYE ANTI-INFEC/DRUG""",,,,,,,=,97
9766 ,9766,"9766  = ""9766 : POISON-ENT PREPARATION""",,,,,,,=,97
9767 ,9767,"9767  = ""9767 : POIS-TOPICAL DENTAL DRUG""",,,,,,,=,97
9768 ,9768,"9768  = ""9768 : POIS-SKIN/MEMBR AGNT NEC""",,,,,,,=,97
9769 ,9769,"9769  = ""9769 : POIS-SKIN/MEMBR AGNT NOS""",,,,,,,=,97
9770 ,9770,"9770  = ""9770 : POISONING-DIETETICS""",,,,,,,=,97
9771 ,9771,"9771  = ""9771 : POISON-LIPOTROPIC DRUGS""",,,,,,,=,97
9772 ,9772,"9772  = ""9772 : POISONING-ANTIDOTES NEC""",,,,,,,=,97
9773 ,9773,"9773  = ""9773 : POISON-ALCOHOL DETERRENT""",,,,,,,=,97
9774 ,9774,"9774  = ""9774 : POIS-PHARMACEUT EXCIPIEN""",,,,,,,=,97
9778 ,9778,"9778  = ""9778 : POISON-MEDICINAL AGT NEC""",,,,,,,=,97
9779 ,9779,"9779  = ""9779 : POISON-MEDICINAL AGT NOS""",,,,,,,=,97
9780 ,9780,"9780  = ""9780 : POISONING-BCG VACCINE""",,,,,,,=,97
9781 ,9781,"9781  = ""9781 : POIS-TYPH/PARATYPH VACC""",,,,,,,=,97
9782 ,9782,"9782  = ""9782 : POISONING-CHOLERA VACCIN""",,,,,,,=,97
9783 ,9783,"9783  = ""9783 : POISONING-PLAGUE VACCINE""",,,,,,,=,97
9784 ,9784,"9784  = ""9784 : POISONING-TETANUS VACCIN""",,,,,,,=,97
9785 ,9785,"9785  = ""9785 : POIS-DIPHTHERIA VACCINE""",,,,,,,=,97
9786 ,9786,"9786  = ""9786 : POIS-PERTUSSIS VACCINE""",,,,,,,=,97
9788 ,9788,"9788  = ""9788 : POIS-BACT VACCIN NEC/NOS""",,,,,,,=,97
9789 ,9789,"9789  = ""9789 : POIS-MIX BACTER VACCINES""",,,,,,,=,97
9790 ,9790,"9790  = ""9790 : POISON-SMALLPOX VACCINE""",,,,,,,=,97
9791 ,9791,"9791  = ""9791 : POISON-RABIES VACCINE""",,,,,,,=,97
9792 ,9792,"9792  = ""9792 : POISON-TYPHUS VACCINE""",,,,,,,=,97
9793 ,9793,"9793  = ""9793 : POIS-YELLOW FEVER VACCIN""",,,,,,,=,97
9794 ,9794,"9794  = ""9794 : POISONING-MEASLES VACCIN""",,,,,,,=,97
9795 ,9795,"9795  = ""9795 : POIS-POLIOMYELIT VACCINE""",,,,,,,=,97
9796 ,9796,"9796  = ""9796 : POIS-VIRAL/RICK VACC NEC""",,,,,,,=,97
9797 ,9797,"9797  = ""9797 : POISONING-MIXED VACCINE""",,,,,,,=,97
9799 ,9799,"9799  = ""9799 : POIS-VACCINE/BIOLOG NEC""",,,,,,,=,97
9800 ,9800,"9800  = ""9800 : TOXIC EFFECT OF ALCOHOL (BEGIN 2007)""",,,,,,,=,98
9801 ,9801,"9801  = ""9801 : TOXIC EFF METHYL ALCOHOL""",,,,,,,=,98
9802 ,9802,"9802  = ""9802 : TOXIC EFF ISOPROPYL ALC""",,,,,,,=,98
9803 ,9803,"9803  = ""9803 : TOXIC EFFECT FUSEL OIL""",,,,,,,=,98
9808 ,9808,"9808  = ""9808 : TOXIC EFFECT ALCOHOL NEC""",,,,,,,=,98
9809 ,9809,"9809  = ""9809 : TOXIC EFFECT ALCOHOL NOS""",,,,,,,=,98
09810,9810,"09810 = ""09810: GC (ACUTE) UPPER GU NOS""",,,,,,,=,09
09811,9811,"09811 = ""09811: GC CYSTITIS (ACUTE)""",,,,,,,=,09
09812,9812,"09812 = ""09812: GC PROSTATITIS (ACUTE)""",,,,,,,=,09
09813,9813,"09813 = ""09813: GC ORCHITIS (ACUTE)""",,,,,,,=,09
09814,9814,"09814 = ""09814: GC SEM VESICULIT (ACUTE)""",,,,,,,=,09
09815,9815,"09815 = ""09815: GC CERVICITIS (ACUTE)""",,,,,,,=,09
09816,9816,"09816 = ""09816: GC ENDOMETRITIS (ACUTE)""",,,,,,,=,09
09817,9817,"09817 = ""09817: ACUTE GC SALPINGITIS""",,,,,,,=,09
09819,9819,"09819 = ""09819: GC (ACUTE) UPPER GU NEC""",,,,,,,=,09
9820 ,9820,"9820  = ""9820 : TOXIC EFFECT BENZENE""",,,,,,,=,98
9821 ,9821,"9821  = ""9821 : TOXIC EFF CARBON TETRACH""",,,,,,,=,98
9822 ,9822,"9822  = ""9822 : TOXIC EFF CARBON DISULFI""",,,,,,,=,98
9823 ,9823,"9823  = ""9823 : TX EF CL-HYDCARB SLV NEC""",,,,,,,=,98
9824 ,9824,"9824  = ""9824 : TOXIC EFFECT NITROGLYCOL""",,,,,,,=,98
9828 ,9828,"9828  = ""9828 : TOXIC EFF NONPETROL SOLV""",,,,,,,=,98
09830,9830,"09830 = ""09830: CHR GC UPPER GU NOS""",,,,,,,=,09
9830 ,9830,"9830  = ""9830 : TOX EFF CORROSIVE AROMAT""",,,,,,,=,98
09831,9831,"09831 = ""09831: GC CYSTITIS- CHRONIC""",,,,,,,=,09
9831 ,9831,"9831  = ""9831 : TOXIC EFFECT ACIDS""",,,,,,,=,98
09832,9832,"09832 = ""09832: GC PROSTATITIS- CHRONIC""",,,,,,,=,09
9832 ,9832,"9832  = ""9832 : TOXIC EFF CAUSTIC ALKALI""",,,,,,,=,98
09833,9833,"09833 = ""09833: GC ORCHITIS- CHRONIC""",,,,,,,=,09
09834,9834,"09834 = ""09834: GC SEM VESICULITIS- CHR""",,,,,,,=,09
09835,9835,"09835 = ""09835: GC CERVICITIS- CHRONIC""",,,,,,,=,09
09836,9836,"09836 = ""09836: GC ENDOMETRITIS- CHRONIC""",,,,,,,=,09
09837,9837,"09837 = ""09837: GC SALPINGITIS (CHRONIC)""",,,,,,,=,09
09839,9839,"09839 = ""09839: CHR GC UPPER GU NEC""",,,,,,,=,09
9839 ,9839,"9839  = ""9839 : TOXIC EFFECT CAUSTIC NOS""",,,,,,,=,98
09840,9840,"09840 = ""09840: GONOCOCCAL CONJUNCTIVIT""",,,,,,,=,09
9840 ,9840,"9840  = ""9840 : TX EFF INORG LEAD COMPND""",,,,,,,=,98
09841,9841,"09841 = ""09841: GONOCOCCAL IRIDOCYCLITIS""",,,,,,,=,09
9841 ,9841,"9841  = ""9841 : TOX EFF ORG LEAD COMPND""",,,,,,,=,98
09842,9842,"09842 = ""09842: GONOCOCCAL ENDOPHTHALMIA""",,,,,,,=,09
09843,9843,"09843 = ""09843: GONOCOCCAL KERATITIS""",,,,,,,=,09
9848 ,9848,"9848  = ""9848 : TOX EFF LEAD COMPND NEC""",,,,,,,=,98
09849,9849,"09849 = ""09849: GONOCOCCAL EYE NEC""",,,,,,,=,09
9849 ,9849,"9849  = ""9849 : TOX EFF LEAD COMPND NOS""",,,,,,,=,98
09850,9850,"09850 = ""09850: GONOCOCCAL ARTHRITIS""",,,,,,,=,09
9850 ,9850,"9850  = ""9850 : TOXIC EFFECT MERCURY""",,,,,,,=,98
09851,9851,"09851 = ""09851: GONOCOCCAL SYNOVITIS""",,,,,,,=,09
9851 ,9851,"9851  = ""9851 : TOXIC EFFECT ARSENIC""",,,,,,,=,98
09852,9852,"09852 = ""09852: GONOCOCCAL BURSITIS""",,,,,,,=,09
9852 ,9852,"9852  = ""9852 : TOXIC EFFECT MANGANESE""",,,,,,,=,98
09853,9853,"09853 = ""09853: GONOCOCCAL SPONDYLITIS""",,,,,,,=,09
9853 ,9853,"9853  = ""9853 : TOXIC EFFECT BERYLLIUM""",,,,,,,=,98
9854 ,9854,"9854  = ""9854 : TOXIC EFFECT ANTIMONY""",,,,,,,=,98
9855 ,9855,"9855  = ""9855 : TOXIC EFFECT CADMIUM""",,,,,,,=,98
9856 ,9856,"9856  = ""9856 : TOXIC EFFECT CHROMIUM""",,,,,,,=,98
9858 ,9858,"9858  = ""9858 : TOXIC EFFECT METALS NEC""",,,,,,,=,98
09859,9859,"09859 = ""09859: GC INFECT JOINT NEC""",,,,,,,=,09
9859 ,9859,"9859  = ""9859 : TOXIC EFFECT METAL NOS""",,,,,,,=,98
9870 ,9870,"9870  = ""9870 : TOXIC EFF LIQ PETROL GAS""",,,,,,,=,98
9871 ,9871,"9871  = ""9871 : TOX EF HYDROCARB GAS NEC""",,,,,,,=,98
9872 ,9872,"9872  = ""9872 : TOXIC EFF NITROGEN OXIDE""",,,,,,,=,98
9873 ,9873,"9873  = ""9873 : TOXIC EFF SULFUR DIOXIDE""",,,,,,,=,98
9874 ,9874,"9874  = ""9874 : TOXIC EFFECT FREON""",,,,,,,=,98
9875 ,9875,"9875  = ""9875 : TOX EFF LACRIMOGENIC GAS""",,,,,,,=,98
9876 ,9876,"9876  = ""9876 : TOXIC EFF CHLORINE GAS""",,,,,,,=,98
9877 ,9877,"9877  = ""9877 : TOX EFF HYDROCYAN ACD GS""",,,,,,,=,98
9878 ,9878,"9878  = ""9878 : TOXIC EFF GAS/VAPOR NEC""",,,,,,,=,98
9879 ,9879,"9879  = ""9879 : TOXIC EFF GAS/VAPOR NOS""",,,,,,,=,98
9880 ,9880,"9880  = ""9880 : TOXIC EFF FISH/SHELLFISH""",,,,,,,=,98
09881,9881,"09881 = ""09881: GONOCOCCAL KERATOSIS""",,,,,,,=,09
9881 ,9881,"9881  = ""9881 : TOXIC EFFECT MUSHROOMS""",,,,,,,=,98
09882,9882,"09882 = ""09882: GONOCOCCAL MENINGITIS""",,,,,,,=,09
9882 ,9882,"9882  = ""9882 : TOX EFF BERRY/PLANT NEC""",,,,,,,=,98
09883,9883,"09883 = ""09883: GONOCOCCAL PERICARDITIS""",,,,,,,=,09
09884,9884,"09884 = ""09884: GONOCOCCAL ENDOCARDITIS""",,,,,,,=,09
09885,9885,"09885 = ""09885: GONOCOCCAL HEART DIS NEC""",,,,,,,=,09
09886,9886,"09886 = ""09886: GONOCOCCAL PERITONITIS""",,,,,,,=,09
9888 ,9888,"9888  = ""9888 : TOX EFF NOXIOUS FOOD NEC""",,,,,,,=,98
09889,9889,"09889 = ""09889: GONOCOCCAL INF SITE NEC""",,,,,,,=,09
9889 ,9889,"9889  = ""9889 : TOX EFF NOXIOUS FOOD NOS""",,,,,,,=,98
9890 ,9890,"9890  = ""9890 : TOXIC EFFECT CYANIDES""",,,,,,,=,98
9891 ,9891,"9891  = ""9891 : TOXIC EFFECT STRYCHNINE""",,,,,,,=,98
9892 ,9892,"9892  = ""9892 : TOX EFF CHLOR HYDROCARB""",,,,,,,=,98
9893 ,9893,"9893  = ""9893 : TOX EFF ORGANPHOS/CARBAM""",,,,,,,=,98
9894 ,9894,"9894  = ""9894 : TOXIC EFF PESTICIDES NEC""",,,,,,,=,98
9895 ,9895,"9895  = ""9895 : TOXIC EFFECT VENOM""",,,,,,,=,98
9896 ,9896,"9896  = ""9896 : TOXIC EFF SOAP/DETERGENT""",,,,,,,=,98
9897 ,9897,"9897  = ""9897 : TOX EFF AFLATOX/MYCOTOX""",,,,,,,=,98
9898 ,9898,"9898  = ""9898 : TOX EFF NONMED SUBST NEC (End 1995)""",,,,,,,=,98
9899 ,9899,"9899  = ""9899 : TOX EFF NONMED SUBST NOS""",,,,,,,=,98
9910 ,9910,"9910  = ""9910 : FROSTBITE OF FACE""",,,,,,,=,99
9911 ,9911,"9911  = ""9911 : FROSTBITE OF HAND""",,,,,,,=,99
9912 ,9912,"9912  = ""9912 : FROSTBITE OF FOOT""",,,,,,,=,99
9913 ,9913,"9913  = ""9913 : FROSTBITE NEC/NOS""",,,,,,,=,99
9914 ,9914,"9914  = ""9914 : IMMERSION FOOT""",,,,,,,=,99
9915 ,9915,"9915  = ""9915 : CHILBLAINS""",,,,,,,=,99
9916 ,9916,"9916  = ""9916 : HYPOTHERMIA""",,,,,,,=,99
9918 ,9918,"9918  = ""9918 : EFFECT REDUCED TEMP NEC""",,,,,,,=,99
9919 ,9919,"9919  = ""9919 : EFFECT REDUCED TEMP NOS""",,,,,,,=,99
9920 ,9920,"9920  = ""9920 : HEAT STROKE & SUNSTROKE""",,,,,,,=,99
9921 ,9921,"9921  = ""9921 : HEAT SYNCOPE""",,,,,,,=,99
9922 ,9922,"9922  = ""9922 : HEAT CRAMPS""",,,,,,,=,99
9923 ,9923,"9923  = ""9923 : HEAT EXHAUST-ANHYDROTIC""",,,,,,,=,99
9924 ,9924,"9924  = ""9924 : HEAT EXHAUST-SALT DEPLE""",,,,,,,=,99
9925 ,9925,"9925  = ""9925 : HEAT EXHAUSTION NOS""",,,,,,,=,99
9926 ,9926,"9926  = ""9926 : HEAT FATIGUE- TRANSIENT""",,,,,,,=,99
9927 ,9927,"9927  = ""9927 : HEAT EDEMA""",,,,,,,=,99
9928 ,9928,"9928  = ""9928 : HEAT EFFECT NEC""",,,,,,,=,99
9929 ,9929,"9929  = ""9929 : HEAT EFFECT NOS""",,,,,,,=,99
9930 ,9930,"9930  = ""9930 : BAROTRAUMA- OTITIC""",,,,,,,=,99
9931 ,9931,"9931  = ""9931 : BAROTRAUMA- SINUS""",,,,,,,=,99
9932 ,9932,"9932  = ""9932 : EFF HIGH ALTITUD NEC/NOS""",,,,,,,=,99
9933 ,9933,"9933  = ""9933 : CAISSON DISEASE""",,,,,,,=,99
9934 ,9934,"9934  = ""9934 : EFF AIR PRESS BY EXPLOS""",,,,,,,=,99
9938 ,9938,"9938  = ""9938 : EFFECT AIR PRESSURE NEC""",,,,,,,=,99
9939 ,9939,"9939  = ""9939 : EFFECT AIR PRESSURE NOS""",,,,,,,=,99
09940,9940,"09940 = ""09940: UNSPEC URETHRITIS (Begin 1992)""",,,,,,,=,09
9940 ,9940,"9940  = ""9940 : EFFECTS OF LIGHTNING""",,,,,,,=,99
09941,9941,"09941 = ""09941: CHLAMYDIA URETHRITIS (Begin 1992)""",,,,,,,=,09
9941 ,9941,"9941  = ""9941 : DROWNING/NONFATAL SUBMER""",,,,,,,=,99
9942 ,9942,"9942  = ""9942 : EFFECTS OF HUNGER""",,,,,,,=,99
9943 ,9943,"9943  = ""9943 : EFFECTS OF THIRST""",,,,,,,=,99
9944 ,9944,"9944  = ""9944 : EXHAUSTION-EXPOSURE""",,,,,,,=,99
9945 ,9945,"9945  = ""9945 : EXHAUSTION-EXCESS EXERT""",,,,,,,=,99
9946 ,9946,"9946  = ""9946 : MOTION SICKNESS""",,,,,,,=,99
9947 ,9947,"9947  = ""9947 : ASPHYXIATION/STRANGULAT""",,,,,,,=,99
9948 ,9948,"9948  = ""9948 : EFFECTS ELECTRIC CURRENT""",,,,,,,=,99
09949,9949,"09949 = ""09949: NONGONOCOCC URETHRIT NEC (Begin 1992)""",,,,,,,=,09
9949 ,9949,"9949  = ""9949 : EFFECT EXTERNAL CAUS NEC""",,,,,,,=,99
09950,9950,"09950 = ""09950: CHLAMYDIA-UNSPEC SITE (Begin 1992)""",,,,,,,=,09
9950 ,9950,"9950  = ""9950 : ANAPHYLACTIC SHOCK""",,,,,,,=,99
09951,9951,"09951 = ""09951: CHLAMYDIA-PHARYNX (Begin 1992)""",,,,,,,=,09
9951 ,9951,"9951  = ""9951 : ANGIONEUROTIC EDEMA""",,,,,,,=,99
09952,9952,"09952 = ""09952: CHLAMYDIA-ANUS RECTUM (Begin 1992)""",,,,,,,=,09
9952 ,9952,"9952  = ""9952 : ADV EFF MED/BIOL SUB NOS""",,,,,,,=,99
09953,9953,"09953 = ""09953: CHLAMYDIA-LOWER GU (Begin 1992)""",,,,,,,=,09
9953 ,9953,"9953  = ""9953 : ALLERGY- UNSPECIFIED""",,,,,,,=,99
09954,9954,"09954 = ""09954: CHLAMYDIA-OTHER GU (Begin 1992)""",,,,,,,=,09
9954 ,9954,"9954  = ""9954 : SHOCK DUE TO ANESTHESIA""",,,,,,,=,99
09955,9955,"09955 = ""09955: CHLAMYDIA-UNSPEC GU (Begin 1992)""",,,,,,,=,09
9955 ,9955,"9955  = ""9955 : CHILD MALTREATMENT SYND (End 1996)""",,,,,,,=,99
